Date,Euro,GBP,JPY,CNY,MSCI_USA,VIX,S&P,Natural_Gas,Brent_Oil,Heating_Oil,Crude_Oil,Silver,Gold,CAC40,DAX,Dow_Jones,FTSE_100,FTSE_MIB,Nikkei_225,SHCOMP,BTC,ETH,XRP,LTC,Euro_expected_return,Euro_abnormal_return,Euro_CAR,GBP_expected_return,GBP_abnormal_return,GBP_CAR,JPY_expected_return,JPY_abnormal_return,JPY_CAR,CNY_expected_return,CNY_abnormal_return,CNY_CAR,MSCI_USA_expected_return,MSCI_USA_abnormal_return,MSCI_USA_CAR,VIX_expected_return,VIX_abnormal_return,VIX_CAR,Natural_Gas_expected_return,Natural_Gas_abnormal_return,Natural_Gas_CAR,Brent_Oil_expected_return,Brent_Oil_abnormal_return,Brent_Oil_CAR,Heating_Oil_expected_return,Heating_Oil_abnormal_return,Heating_Oil_CAR,Crude_Oil_expected_return,Crude_Oil_abnormal_return,Crude_Oil_CAR,Silver_expected_return,Silver_abnormal_return,Silver_CAR,Gold_expected_return,Gold_abnormal_return,Gold_CAR,CAC40_expected_return,CAC40_abnormal_return,CAC40_CAR,DAX_expected_return,DAX_abnormal_return,DAX_CAR,Dow_Jones_expected_return,Dow_Jones_abnormal_return,Dow_Jones_CAR,FTSE_100_expected_return,FTSE_100_abnormal_return,FTSE_100_CAR,FTSE_MIB_expected_return,FTSE_MIB_abnormal_return,FTSE_MIB_CAR,Nikkei_225_expected_return,Nikkei_225_abnormal_return,Nikkei_225_CAR,SHCOMP_expected_return,SHCOMP_abnormal_return,SHCOMP_CAR,BTC_expected_return,BTC_abnormal_return,BTC_CAR,ETH_expected_return,ETH_abnormal_return,ETH_CAR,XRP_expected_return,XRP_abnormal_return,XRP_CAR,LTC_expected_return,LTC_abnormal_return,LTC_CAR,Aggregate_AR,Aggregate_CAR,CAR_days,Euro_AR_t_stat,Euro_AR_p_value,Euro_CAR_t_stat,Euro_CAR_p_value,GBP_AR_t_stat,GBP_AR_p_value,GBP_CAR_t_stat,GBP_CAR_p_value,JPY_AR_t_stat,JPY_AR_p_value,JPY_CAR_t_stat,JPY_CAR_p_value,CNY_AR_t_stat,CNY_AR_p_value,CNY_CAR_t_stat,CNY_CAR_p_value,MSCI_USA_AR_t_stat,MSCI_USA_AR_p_value,MSCI_USA_CAR_t_stat,MSCI_USA_CAR_p_value,VIX_AR_t_stat,VIX_AR_p_value,VIX_CAR_t_stat,VIX_CAR_p_value,Natural_Gas_AR_t_stat,Natural_Gas_AR_p_value,Natural_Gas_CAR_t_stat,Natural_Gas_CAR_p_value,Brent_Oil_AR_t_stat,Brent_Oil_AR_p_value,Brent_Oil_CAR_t_stat,Brent_Oil_CAR_p_value,Heating_Oil_AR_t_stat,Heating_Oil_AR_p_value,Heating_Oil_CAR_t_stat,Heating_Oil_CAR_p_value,Crude_Oil_AR_t_stat,Crude_Oil_AR_p_value,Crude_Oil_CAR_t_stat,Crude_Oil_CAR_p_value,Silver_AR_t_stat,Silver_AR_p_value,Silver_CAR_t_stat,Silver_CAR_p_value,Gold_AR_t_stat,Gold_AR_p_value,Gold_CAR_t_stat,Gold_CAR_p_value,CAC40_AR_t_stat,CAC40_AR_p_value,CAC40_CAR_t_stat,CAC40_CAR_p_value,DAX_AR_t_stat,DAX_AR_p_value,DAX_CAR_t_stat,DAX_CAR_p_value,Dow_Jones_AR_t_stat,Dow_Jones_AR_p_value,Dow_Jones_CAR_t_stat,Dow_Jones_CAR_p_value,FTSE_100_AR_t_stat,FTSE_100_AR_p_value,FTSE_100_CAR_t_stat,FTSE_100_CAR_p_value,FTSE_MIB_AR_t_stat,FTSE_MIB_AR_p_value,FTSE_MIB_CAR_t_stat,FTSE_MIB_CAR_p_value,Nikkei_225_AR_t_stat,Nikkei_225_AR_p_value,Nikkei_225_CAR_t_stat,Nikkei_225_CAR_p_value,SHCOMP_AR_t_stat,SHCOMP_AR_p_value,SHCOMP_CAR_t_stat,SHCOMP_CAR_p_value,BTC_AR_t_stat,BTC_AR_p_value,BTC_CAR_t_stat,BTC_CAR_p_value,ETH_AR_t_stat,ETH_AR_p_value,ETH_CAR_t_stat,ETH_CAR_p_value,XRP_AR_t_stat,XRP_AR_p_value,XRP_CAR_t_stat,XRP_CAR_p_value,LTC_AR_t_stat,LTC_AR_p_value,LTC_CAR_t_stat,LTC_CAR_p_value,Aggregate_AR_t,Aggregate_AR_p,Aggregate_CAR_t,Aggregate_CAR_p
2016-09-12,0.12,1.08,0.68,-0.01,-1.48,17.74,-1.48,-0.21,-2.52,-1.29,-3.0,-0.13,-0.14,-1.19,-0.34,-1.41,-0.53,-1.74,0.34,0.05,0.39,0.08,0.0,-1.8,0.02289160370261345,0.09710839629738655,,1.1373041572629443,-0.057304157262944244,,0.18054034605697833,0.4994596539430217,,0.006263206096882856,-0.016263206096882858,,-1.4785592679815527,-0.0014407320184472994,,17.27076300984529,0.4692369901547089,,0.6367490923363751,-0.8467490923363751,,-1.5661209236908389,-0.9538790763091611,,-1.308103064795735,0.01810306479573498,,-2.086920403624113,-0.9130795963758871,,-0.905354642985641,0.7753546429856409,,-0.20529764825172536,0.06529764825172535,,-1.0130522029241487,-0.1769477970758513,,-1.2437399012200305,0.9037399012200305,,-1.404223416086089,-0.005776583913911004,,-0.27317543257122295,-0.2568245674287771,,-1.5146478919307886,-0.22535210806921135,,0.4726390933176332,-0.13263909331763318,,-0.3237170052006674,0.37371700520066736,,0.3467135217348641,0.04328647826513593,,0.4655038759689923,-0.38550387596899227,,-7.148869263729436,7.148869263729436,,1.4270240898832305,-3.2270240898832308,,0.13314121119942432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-13,-0.26,-0.3,-0.13,-0.11,-0.05,1.62,-0.06,-0.69,-2.65,-2.9,-2.94,0.48,0.18,-0.39,0.06,-0.18,0.12,-0.05,-0.69,-0.68,0.1,-0.58,2.38,1.05,0.045,-0.305,,0.2405555555555555,-0.5405555555555555,,0.06333333333333331,-0.1933333333333333,,0.03444444444444443,-0.14444444444444443,,-0.06027777777777777,0.010277777777777768,,0.8513888888888883,0.7686111111111118,,0.03388888888888897,-0.7238888888888889,,0.011111111111111086,-2.661111111111111,,0.15888888888888877,-3.0588888888888888,,0.04638888888888883,-2.986388888888889,,-0.07472222222222223,0.5547222222222222,,-0.07722222222222222,0.25722222222222224,,0.022222222222222227,-0.41222222222222227,,0.0261111111111111,0.0338888888888889,,-0.04194444444444442,-0.13805555555555557,,0.09027777777777776,0.029722222222222233,,0.01499999999999993,-0.06499999999999993,,0.12833333333333333,-0.8183333333333332,,0.09277777777777774,-0.7727777777777778,,0.05249999999999999,0.047500000000000014,,0.06555555555555555,-0.6455555555555555,,1.253888888888889,1.1261111111111108,,-0.0391666666666666,1.0891666666666666,,-0.3978472222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-14,0.06,-0.03,-0.3,0.0,1.01,-10.14,1.01,1.32,1.61,2.5,0.76,-0.13,-0.61,0.07,0.49,0.99,0.85,0.34,-1.26,0.0,0.15,0.59,50.21,-1.04,0.061659143688875775,-0.0016591436888757777,,-0.43516346122395577,0.40516346122395575,,-0.024984626958427382,-0.2750153730415726,,0.05567960291760703,-0.05567960291760703,,1.0084272887842216,0.0015727112157783996,,-11.520956399437413,1.3809563994374123,,-0.42037901089196333,1.7403790108919635,,1.1995887711379325,0.4104112288620676,,1.2642983187780066,1.2357016812219934,,1.6538825107120663,-0.8938825107120663,,0.5511768553952834,-0.6811768553952834,,0.019285317109868166,-0.6292853171098681,,0.8023233735649102,-0.7323233735649102,,0.982970676740915,-0.492970676740915,,0.9845615412291892,0.005438458770810839,,0.3641474503647008,0.48585254963529917,,1.1676220030746083,-0.8276220030746082,,-0.13110833088018842,-1.1288916691198116,,0.406615395937592,-0.406615395937592,,-0.1691961044058483,0.31919610440584834,,-0.23581395348837214,0.8258139534883722,,7.585544679946359,42.62445532005364,,-1.143972377588068,0.10397237758806788,,1.8089079723121708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-15,0.78,1.83,0.19,0.0,-0.37,-5.71,-0.38,0.72,-1.76,-0.78,-2.0,-0.94,-0.59,-0.93,-1.73,-0.49,-0.3,-2.43,0.7,0.0,-0.23,5.58,-20.88,0.0,0.040017826186504436,0.7399821738134956,,0.44263974748961493,1.3873602525103852,,0.08974618127105613,0.10025381872894387,,0.028093742844993937,-0.028093742844993937,,-0.379890507964544,0.009890507964543993,,4.5515295358649785,-10.261529535864979,,0.16974470938409714,0.5502552906159028,,-0.3443214601118635,-1.4156785398881366,,-0.17170084715271655,-0.6082991528472834,,-0.43435686717037914,-1.5656431328296208,,-0.2619069930984856,-0.6780930069015143,,-0.10608429005985673,-0.4839157099401432,,-0.21107905668400223,-0.7189209433159978,,-0.2600524973015405,-1.4699475026984594,,-0.34893688875805445,-0.14106311124194554,,0.008372828966735343,-0.30837282896673535,,-0.3297093840970792,-2.100290615902921,,0.20592336375233047,0.4940766362476695,,-0.0010802014849704417,0.0010802014849704417,,0.11880163870081445,-0.3488016387008145,,0.15568475452196381,5.424315245478036,,-0.6396904131096068,-20.24030958689039,,0.2912425179079581,-0.2912425179079581,,-1.3313744766624143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-18,-0.16,-0.22,-0.35,-0.09,0.02,1.04,0.0,-0.47,0.39,-0.76,0.63,2.27,0.58,1.43,0.97,-0.02,1.54,1.28,0.0,0.77,0.6,4.71,0.0,-0.26,0.04593415759003042,-0.20593415759003042,,0.20266476956791935,-0.4226647695679193,,0.05838092434501028,-0.4083809243450103,,0.0356352009943414,-0.1256352009943414,,-0.0003503908677591136,0.020350390867759114,,0.15761251758087144,0.8823874824191286,,0.008415922546037437,-0.47841592254603743,,0.07775471821541882,0.3122452817845812,,0.22087446439668978,-0.9808744643966898,,0.13652871815000156,0.49347128184999844,,-0.03962507768292285,2.309625077682923,,-0.07181058450266575,0.6518105845026657,,0.06596621201713931,1.3640337879828606,,0.07976678768848328,0.8902332123115166,,0.015616638864357456,-0.03561663886435745,,0.10563495567984821,1.4343650443201519,,0.07963300951820226,1.2003669904817977,,0.11378520262977135,-0.11378520262977135,,0.11037614888954303,0.659623851110457,,0.040068442743597284,0.5599315572564026,,0.04865633074935399,4.661343669250646,,1.608935008013607,-1.608935008013607,,-0.10111838877440872,-0.1588816112255913,,0.45419434631864714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-19,0.18,0.33,-0.23,0.08,0.02,2.51,0.03,3.85,-0.15,0.76,0.32,-0.07,0.03,-0.13,0.34,0.05,0.25,-1.17,-0.16,-0.1,-0.14,12.02,-1.91,3.63,0.046401236385045626,0.13359876361495437,,0.18371937657410128,0.14628062342589873,,0.055904719850848765,-0.28590471985084875,,0.03623057926928988,0.04376942073071012,,0.029613302587250215,-0.009613302587250214,,-0.18927566807313698,2.699275668073137,,-0.004320560625388327,3.8543205606253883,,0.11107652176757268,-0.2610765217675727,,0.2518672521505903,0.5081327478494098,,0.18159863278055793,0.13840136721944207,,-0.022076505413273162,-0.047923494586726845,,-0.06910476564288752,0.09910476564288752,,0.08783820691459786,-0.21783820691459788,,0.10659462597716937,0.23340537402283065,,0.04439718051875839,0.005602819481241611,,0.11331354463088343,0.13668645536911656,,0.11194951427730343,-1.2819495142773034,,0.10651113727799036,-0.26651113727799036,,0.11917533444542568,-0.2191753344454257,,0.033852664115395927,-0.17385266411539593,,0.040206718346253216,11.979793281653746,,1.7864580675759658,-3.696458067575966,,-0.13209424982827978,3.7620942498282797,,0.7200067972557486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-20,-0.3,-0.31,-1.38,-0.01,1.09,-16.46,1.09,0.33,2.07,1.71,4.37,2.55,1.0,0.48,0.36,0.9,0.06,0.88,1.91,0.09,-0.1,-4.91,0.0,-4.5,0.06290468714224967,-0.36290468714224966,,-0.48568450920747075,0.17568450920747075,,-0.0315878389428581,-1.3484121610571418,,0.05726727831746965,-0.06726727831746965,,1.0883304713309132,0.0016695286690868727,,-12.445991561181437,-4.014008438818564,,-0.4543429660157654,0.7843429660157655,,1.2884469139436763,0.7815530860563236,,1.3469457527884081,0.36305424721159185,,1.7740689497268831,2.595931050273117,,0.5979730481143493,1.9520269518856506,,0.026500834069276807,0.9734991659307232,,0.8606486932914665,-0.38064869329146656,,1.054511578844078,-0.694511578844078,,1.0613096523075918,-0.16130965230759176,,0.38462368756746146,-0.32462368756746146,,1.2537993490988781,-0.37379934909887813,,-0.15050583848493773,2.0605058384849375,,0.430079890753279,-0.34007989075327905,,-0.18577151408105194,0.08577151408105194,,-0.25834625322997423,-4.651653746770026,,8.058939505445982,-8.058939505445982,,-1.226574673731724,-3.273425326268276,,-0.594897714077781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-21,-0.18,-0.38,0.44,-0.1,0.66,-9.62,0.65,-2.19,1.75,1.76,2.16,1.67,1.0,2.27,2.1,0.54,1.12,1.76,0.0,0.54,-1.98,-4.15,0.0,-0.79,0.05605419814869327,-0.23605419814869327,,-0.20781874529813893,-0.17218125470186108,,0.004729826971510795,0.4352701730284892,,0.04853506361822522,-0.14853506361822522,,0.6488629673241098,0.01113703267589028,,-7.358298171589311,-2.261701828410688,,-0.26754121283485416,-1.9224587871651457,,0.799727128512086,0.950272871487914,,0.8923848657312007,0.8676151342687993,,1.1130435351453896,1.0469564648546106,,0.34059398815948716,1.3294060118405127,,-0.013184509207470649,1.0131845092074707,,0.5398594347954078,1.7301405652045923,,0.661036617276682,1.4389633827233181,,0.6391950413763778,-0.0991950413763778,,0.27200438295227813,0.847995617047722,,0.7798239459653943,0.9801760540346057,,-0.04381954665881663,0.04381954665881663,,0.3010251692670003,0.23897483073299974,,-0.09460676086743208,-1.8853932391325678,,-0.13441860465116282,-4.015581395348837,,5.455267965198051,-5.455267965198051,,-0.7722620449416151,-0.017737955058384935,,-0.2200081055997121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,-0.16,0.8,0.25,0.09,-0.56,2.25,-0.57,-1.17,-3.69,-3.23,-3.97,-1.44,-0.22,-0.47,-0.35,-0.71,-0.03,-1.11,-0.32,-0.28,-0.26,1.44,8.06,1.06,0.03705966048474145,-0.19705966048474144,,0.5626272364504628,0.2373727635495373,,0.10542880973407906,0.14457119026592094,,0.024323013770320208,0.0656769862296798,,-0.5696605665129363,0.00966056651293623,,6.748488045007032,-4.498488045007032,,0.25040910280312695,-1.420409102803127,,-0.5553595492755047,-3.134640450724495,,-0.3679885029274197,-2.8620114970725803,,-0.7197996598305694,-3.250200340169431,,-0.3730479508062669,-1.066952049193733,,-0.12322114283845223,-0.09677885716154777,,-0.34960169103457295,-0.12039830896542703,,-0.42996213979655235,0.07996213979655237,,-0.5312136525692603,-0.17878634743073962,,-0.04025823438982107,0.01025823438982107,,-0.5343805809047198,-0.5756194190952802,,0.25199244431361,-0.57199244431361,,-0.05680837667222716,-0.22319162332777287,,0.158168236679423,-0.41816823667942304,,0.2091989664082687,1.2308010335917312,,-1.764003123671213,9.824003123671213,,0.48742297124914147,0.5725770287508586,,-0.2683255548196121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-25,-0.25,-0.01,-0.65,-0.01,-0.84,17.98,-0.86,1.42,3.18,2.96,3.26,-1.08,0.18,-1.8,-2.27,-0.91,-1.32,-1.58,-1.25,-1.76,-0.18,-1.15,-5.71,3.16,0.0325445654662611,-0.2825445654662611,,0.7457660353907041,-0.7557660353907041,,0.12936545317764037,-0.7793654531776404,,0.018567690445818193,-0.028567690445818195,,-0.8593096032446932,0.01930960324469322,,10.101740506329113,7.878259493670887,,0.3735284401269094,1.0464715598730905,,-0.8774703169463255,4.0574703169463255,,-0.6675854512151246,3.6275854512151247,,-1.1554755012592812,4.415475501259281,,-0.5426841494128807,-0.5373158505871194,,-0.1493773918163085,0.3293773918163085,,-0.5610309750433389,-1.2389690249566612,,-0.6892979099205179,-1.5807020900794821,,-0.8094255552284695,-0.10057444477153055,,-0.11448459424982826,-1.2055154057501718,,-0.8467734602426978,-0.7332265397573022,,0.32230840938082617,-1.5723084093808262,,-0.14186717037909272,-1.6181328296209072,,0.2182540967520361,-0.3982540967520361,,0.2908785529715762,-1.4408785529715762,,-3.48005936610735,-2.22994063389265,,0.786856294769895,2.373143705230105,,0.3852096416772972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
